gender,age,age_o,samerace,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,prob,dec,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec_o,match,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1
1,27.0,55.0,0,-0.11,25.0,0.0,25.0,25.0,0.0,25.0,6.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,0,5.0,6.0,7.0,6.0,7.0,4.0,4.0,1.0,0,0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,8.0,8.0,9.0,7.0
1,27.0,29.0,0,-0.11,50.0,5.0,25.0,20.0,0.0,0.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,0,5.0,10.0,10.0,10.0,8.0,6.0,7.0,7.0,1,0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,8.0,8.0,9.0,7.0
1,27.0,26.0,0,-0.34,30.0,10.0,10.0,30.0,10.0,10.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,1,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,0,0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,8.0,8.0,9.0,7.0
1,33.0,27.0,0,0.13,10.0,20.0,20.0,20.0,10.0,20.0,6.0,7.0,7.0,6.0,8.0,4.0,6.0,5.0,1,7.0,9.0,8.0,7.0,9.0,2.0,5.0,5.0,0,0,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,33.0,24.0,1,-0.09,10.0,25.0,20.0,16.0,20.0,9.0,6.0,10.0,7.0,6.0,6.0,5.0,7.0,5.0,0,4.0,9.0,7.0,3.0,7.0,3.0,4.0,4.0,0,0,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,33.0,29.0,1,-0.28,25.0,20.0,15.0,10.0,15.0,15.0,8.0,6.0,8.0,8.0,8.0,4.0,6.0,4.0,1,4.0,6.0,6.0,4.0,4.0,3.0,5.0,5.0,0,0,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,33.0,55.0,1,-0.17,25.0,0.0,25.0,25.0,0.0,25.0,6.0,10.0,6.0,9.0,4.0,6.0,7.0,6.0,1,4.0,7.0,9.0,6.0,8.0,5.0,4.0,1.0,0,0,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,33.0,29.0,1,-0.44,50.0,5.0,25.0,20.0,0.0,0.0,8.0,7.0,7.0,7.0,6.0,5.0,7.0,4.0,1,4.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0,1,1,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,33.0,26.0,1,0.2,30.0,10.0,10.0,30.0,10.0,10.0,8.0,6.0,7.0,6.0,7.0,4.0,7.0,4.0,1,2.0,10.0,5.0,1.0,5.0,2.0,1.0,1.0,0,0,7.0,8.0,4.0,5.0,3.0,4.0,4.0,9.0,8.0,6.0,2.0
1,23.0,29.0,1,-0.02,25.0,20.0,15.0,10.0,15.0,15.0,5.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0,1,6.0,8.0,8.0,7.0,9.0,3.0,5.0,5.0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,7.0,7.0
0,24.0,23.0,1,0.7,25.0,20.0,15.0,20.0,5.0,15.0,5.0,7.0,5.5,4.0,4.0,3.0,4.0,5.0,0,5.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,0,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,28.0,1,0.74,40.0,20.0,20.0,20.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,7.0,10.0,9.0,9.0,6.0,3.0,7.0,7.0,0,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,29.0,0,0.36,20.0,15.0,20.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,10.0,10.0,9.0,10.0,8.0,9.0,6.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,29.0,0,0.31,15.0,20.0,20.0,20.0,5.0,20.0,2.0,6.0,7.0,5.0,7.0,2.0,5.0,5.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,28.0,1,-0.03,20.0,10.0,20.0,20.0,20.0,0.0,5.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,0,8.0,6.0,8.0,8.0,6.0,5.0,6.0,7.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,29.0,1,0.43,30.0,15.0,20.0,10.0,10.0,15.0,0.0,4.0,6.0,4.0,5.0,2.0,2.0,5.0,0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,6.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,29.0,0,0.35,30.0,10.0,25.0,20.0,8.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,5.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,30.0,0,0.16,30.0,0.0,30.0,30.0,10.0,0.0,7.0,6.0,8.0,5.0,7.0,1.0,5.0,5.0,0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,2.0,0,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,30.0,1,0.25,25.0,25.0,25.0,25.0,0.0,0.0,4.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,0,9.0,8.0,7.0,9.0,7.0,7.0,8.0,8.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,24.0,32.0,0,-0.05,20.0,20.0,20.0,15.0,15.0,10.0,5.0,2.0,3.0,6.0,2.0,5.0,5.0,7.0,0,7.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,1,0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0
0,25.0,23.0,0,0.53,25.0,20.0,15.0,20.0,5.0,15.0,5.0,7.0,6.0,4.0,5.0,5.0,4.0,2.0,0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,30.0,0,0.17,20.0,10.0,22.0,20.0,15.0,13.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,1,9.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,1,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,28.0,0,0.71,40.0,20.0,20.0,20.0,0.0,0.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,5.0,1,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,29.0,0,-0.12,20.0,15.0,20.0,15.0,15.0,15.0,5.0,8.0,7.0,5.0,8.0,4.0,7.0,7.0,0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,24.0,0,0.31,25.0,26.0,15.0,10.0,9.0,15.0,4.0,7.0,7.0,3.0,3.0,2.0,5.0,5.0,0,4.0,7.0,8.0,6.0,8.0,2.0,7.0,3.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,29.0,0,0.33,15.0,20.0,20.0,20.0,5.0,20.0,4.0,8.0,8.0,5.0,5.0,3.0,5.0,7.0,0,10.0,7.0,8.0,8.0,10.0,8.0,8.0,8.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,28.0,0,-0.16,20.0,10.0,20.0,20.0,20.0,0.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,29.0,0,0.65,30.0,15.0,20.0,10.0,10.0,15.0,3.0,8.0,8.0,4.0,8.0,8.0,6.0,7.0,0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,1,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,29.0,0,0.47,30.0,10.0,25.0,20.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0,0,6.0,7.0,8.0,7.0,6.0,5.0,5.0,6.0,0,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,30.0,1,0.16,30.0,0.0,30.0,30.0,10.0,0.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,1,10.0,10.0,10.0,10.0,10.0,2.0,10.0,5.0,1,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,20.0,0,0.07,30.0,10.0,10.0,30.0,10.0,10.0,8.0,8.0,7.0,6.0,5.0,4.0,7.0,6.0,1,9.0,10.0,10.0,9.0,9.0,8.0,9.0,4.0,0,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,30.0,0,0.26,25.0,25.0,25.0,25.0,0.0,0.0,5.0,7.0,7.0,6.0,6.0,4.0,7.0,6.0,1,9.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,1,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,32.0,1,-0.07,20.0,20.0,20.0,15.0,15.0,10.0,4.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,0,7.0,5.0,7.0,5.0,5.0,4.0,6.0,6.0,0,0,6.0,8.0,7.0,7.0,7.0,4.0,8.0,9.0,8.0,6.0,8.0
0,25.0,29.0,0,0.51,20.0,15.0,20.0,15.0,15.0,15.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,1,9.0,9.0,10.0,9.0,10.0,7.0,8.0,5.0,1,1,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,32.0,0,0.17,20.0,20.0,20.0,15.0,10.0,15.0,7.0,7.0,7.0,5.0,8.0,6.0,7.0,6.0,0,8.0,7.0,6.0,8.0,6.0,5.0,6.0,3.0,0,0,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,24.0,1,0.42,25.0,26.0,15.0,10.0,9.0,15.0,3.0,9.0,8.0,3.0,6.0,2.0,6.0,6.0,0,7.0,7.0,7.0,5.0,5.0,3.0,6.0,4.0,1,0,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,29.0,1,0.31,15.0,20.0,20.0,20.0,5.0,20.0,4.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,1,5.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,0,0,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,28.0,0,-0.17,20.0,10.0,20.0,20.0,20.0,0.0,7.0,4.0,5.0,8.0,5.0,7.0,6.0,9.0,1,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,1,1,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,29.0,0,-0.22,30.0,10.0,25.0,20.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,1,8.0,7.0,6.0,6.0,7.0,8.0,7.0,5.0,1,1,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,30.0,0,0.27,30.0,0.0,30.0,30.0,10.0,0.0,9.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1,1,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,20.0,1,0.67,30.0,10.0,10.0,30.0,10.0,10.0,9.0,9.0,7.0,8.0,5.0,8.0,8.0,8.0,1,9.0,10.0,9.0,9.0,8.0,10.0,9.0,7.0,1,1,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,25.0,32.0,0,-0.19,20.0,20.0,20.0,15.0,15.0,10.0,4.0,4.0,8.0,6.0,7.0,3.0,6.0,2.0,0,7.0,7.0,6.0,5.0,5.0,5.0,7.0,6.0,1,0,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,6.0,8.0,6.0
0,29.0,23.0,0,0.67,25.0,20.0,15.0,20.0,5.0,15.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,0,7.0,7.0,8.0,5.0,7.0,1.0,4.0,1.0,0,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,30.0,0,0.15,20.0,10.0,22.0,20.0,15.0,13.0,2.0,8.0,9.0,7.0,6.0,6.0,7.0,6.0,1,8.0,6.0,8.0,6.0,7.0,5.0,6.0,5.0,1,1,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,28.0,0,0.64,40.0,20.0,20.0,20.0,0.0,0.0,4.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,0,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,31.0,1,0.43,16.0,16.0,20.0,16.0,16.0,16.0,3.0,3.0,8.0,2.0,2.0,2.0,5.0,4.0,0,9.0,8.0,10.0,8.0,7.0,7.0,7.0,3.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,29.0,0,0.17,20.0,15.0,20.0,15.0,15.0,15.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,24.0,1,0.5,25.0,26.0,15.0,10.0,9.0,15.0,2.0,6.0,7.0,2.0,2.0,2.0,4.0,3.0,0,7.0,4.0,7.0,4.0,8.0,2.0,5.0,2.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,29.0,1,0.56,15.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,8.0,5.0,5.0,7.0,7.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,1,1,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,28.0,0,0.26,20.0,10.0,20.0,20.0,20.0,0.0,7.0,7.0,5.0,7.0,5.0,7.0,8.0,5.0,1,7.0,7.0,9.0,9.0,8.0,7.0,10.0,8.0,1,1,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,29.0,0,0.78,30.0,15.0,20.0,10.0,10.0,15.0,2.0,4.0,6.0,4.0,3.0,2.0,2.0,2.0,0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,5.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,29.0,0,0.23,30.0,10.0,25.0,20.0,8.0,7.0,7.0,6.0,8.0,5.0,5.0,4.0,7.0,5.0,1,8.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,1,1,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,30.0,0,0.11,30.0,0.0,30.0,30.0,10.0,0.0,3.0,5.0,4.0,5.0,2.0,3.0,6.0,4.0,0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,6.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,20.0,1,0.01,30.0,10.0,10.0,30.0,10.0,10.0,3.0,7.0,2.0,3.0,3.0,3.0,5.0,3.0,0,6.0,7.0,9.0,6.0,9.0,0.0,4.0,1.0,0,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,30.0,0,0.68,25.0,25.0,25.0,25.0,0.0,0.0,3.0,7.0,4.0,4.0,3.0,3.0,6.0,3.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,1,0,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,29.0,32.0,0,-0.18,20.0,20.0,20.0,15.0,15.0,10.0,4.0,4.0,6.0,9.0,2.0,4.0,7.0,5.0,1,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,1,1,6.0,6.0,9.0,8.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0
0,30.0,23.0,0,0.46,25.0,20.0,15.0,20.0,5.0,15.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,0,3.0,6.0,7.0,6.0,7.0,2.0,2.0,1.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,30.0,0,0.11,20.0,10.0,22.0,20.0,15.0,13.0,5.0,6.0,7.0,5.0,6.0,4.0,4.0,3.0,0,5.0,6.0,7.0,6.0,7.0,6.0,5.0,4.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,28.0,0,0.32,40.0,20.0,20.0,20.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0,7.0,9.0,10.0,9.0,10.0,5.0,8.0,7.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,31.0,1,0.09,16.0,16.0,20.0,16.0,16.0,16.0,3.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,6.0,1,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,29.0,0,0.09,20.0,15.0,20.0,15.0,15.0,15.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,0,10.0,10.0,10.0,9.0,10.0,8.0,9.0,7.0,1,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,32.0,0,0.39,20.0,20.0,20.0,15.0,10.0,15.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0,0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,4.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,24.0,1,0.3,25.0,26.0,15.0,10.0,9.0,15.0,4.0,8.0,8.0,4.0,5.0,4.0,3.0,3.0,0,5.0,4.0,6.0,5.0,6.0,2.0,5.0,3.0,1,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,29.0,1,0.69,15.0,20.0,20.0,20.0,5.0,20.0,4.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,28.0,0,0.04,20.0,10.0,20.0,20.0,20.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,1,6.0,8.0,9.0,7.0,8.0,6.0,7.0,8.0,1,1,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,29.0,0,0.59,30.0,15.0,20.0,10.0,10.0,15.0,4.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,0,9.0,8.0,8.0,6.0,9.0,5.0,6.0,5.0,1,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,29.0,0,0.19,30.0,10.0,25.0,20.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,1,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,30.0,0,0.39,25.0,25.0,25.0,25.0,0.0,0.0,6.0,7.0,8.0,6.0,6.0,6.0,4.0,4.0,0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,1,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,30.0,32.0,0,-0.22,20.0,20.0,20.0,15.0,15.0,10.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,1.0,0,7.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,0,0,7.0,6.0,9.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0
0,25.0,23.0,0,0.6,25.0,20.0,15.0,20.0,5.0,15.0,8.0,7.0,7.0,7.0,5.0,6.0,8.0,8.0,1,5.0,9.0,8.0,6.0,6.0,3.0,7.0,4.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,30.0,0,0.36,20.0,10.0,22.0,20.0,15.0,13.0,5.0,7.0,7.0,9.0,9.0,10.0,8.0,10.0,1,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1,1,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,28.0,0,0.61,40.0,20.0,20.0,20.0,0.0,0.0,3.0,4.0,6.0,7.0,5.0,5.0,5.0,9.0,0,8.0,10.0,10.0,10.0,7.0,8.0,7.0,8.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,29.0,0,-0.05,20.0,15.0,20.0,15.0,15.0,15.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,0,10.0,10.0,9.0,10.0,10.0,7.0,9.0,8.0,1,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,32.0,1,0.74,20.0,20.0,20.0,15.0,10.0,15.0,3.0,4.0,6.0,5.0,9.0,7.0,6.0,10.0,0,4.0,7.0,7.0,6.0,8.0,6.0,4.0,3.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,24.0,0,0.04,25.0,26.0,15.0,10.0,9.0,15.0,1.0,3.0,7.0,1.0,8.0,2.0,5.0,6.0,0,7.0,5.0,7.0,5.0,5.0,3.0,5.0,3.0,1,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,29.0,0,0.19,15.0,20.0,20.0,20.0,5.0,20.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,28.0,0,0.25,20.0,10.0,20.0,20.0,20.0,0.0,7.0,6.0,5.0,7.0,6.0,7.0,5.0,7.0,0,6.0,8.0,7.0,4.0,4.0,5.0,5.0,7.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,29.0,0,0.31,30.0,15.0,20.0,10.0,10.0,15.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,8.0,0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,4.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,29.0,1,0.57,30.0,10.0,25.0,20.0,8.0,7.0,5.0,3.0,9.0,10.0,9.0,7.0,7.0,8.0,1,6.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,30.0,0,0.12,30.0,0.0,30.0,30.0,10.0,0.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,1,8.0,10.0,10.0,2.0,8.0,1.0,8.0,1.0,1,1,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,20.0,0,-0.04,30.0,10.0,10.0,30.0,10.0,10.0,6.0,8.0,8.0,8.0,10.0,5.0,7.0,7.0,1,7.0,10.0,10.0,8.0,10.0,8.0,4.0,3.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,25.0,30.0,0,0.42,25.0,25.0,25.0,25.0,0.0,0.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0,1,9.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,0,0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,9.0
0,34.0,23.0,0,0.54,25.0,20.0,15.0,20.0,5.0,15.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0,0,3.0,7.0,8.0,2.0,6.0,1.0,5.0,1.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,30.0,0,0.14,20.0,10.0,22.0,20.0,15.0,13.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,1,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,28.0,0,0.58,40.0,20.0,20.0,20.0,0.0,0.0,10.0,8.0,8.0,8.0,10.0,7.0,7.0,5.0,0,6.0,10.0,9.0,10.0,9.0,10.0,7.0,6.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,31.0,1,0.62,16.0,16.0,20.0,16.0,16.0,16.0,8.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,1,7.0,7.0,8.0,5.0,9.0,8.0,6.0,5.0,1,1,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,29.0,0,-0.12,20.0,15.0,20.0,15.0,15.0,15.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,5.0,0,9.0,10.0,10.0,8.0,10.0,7.0,8.0,5.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,32.0,0,0.53,20.0,20.0,20.0,15.0,10.0,15.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0,1,5.0,7.0,6.0,4.0,5.0,6.0,3.0,2.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
0,34.0,24.0,1,0.64,25.0,26.0,15.0,10.0,9.0,15.0,8.0,10.0,10.0,9.0,9.0,7.0,7.0,5.0,0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,0,0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,10.0,8.0,7.0
